"pond_id","sample_date","Time","water temp C","pH","Conductivity_uS_cm","DO (mg/L)","SRP MDL =.00567","TDP MDL = .0041","TP MDL = 0.0041","NH3 MDL = .021","UREA MDL = .0202","NO3 MDL = .0073","TDN_mg_L","TN MDL = .0447","SO4 MDL = 1.015","Delta2H_‰","Delta18O_‰","ChlA","Alk MDL = 3.16","Notes","Delta 2H (‰)","Delta 18O (‰)","Tube #","Depth (m)","mL Filtered","L filtered","Rep #","Abs @ 750","Abs @ 665","Abs @ 649","Average","%Error","analyzing_date"
"109",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7070175438596,NA,NA,NA,NA,45,"Surface",114,0.114,1,-0.001,0.03,0.008,29.5378837719298,-21.4580962969425,2017-10-23
"117",2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.454,NA,"Run Date Unknown",NA,NA,45,"Surface",200,0.2,NA,0.008,0.182,0.08,NA,NA,NA
"125S",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.734,NA,"no filtered amount listed",NA,NA,45,"Surface",100,0.1,1,0.002,0.037,0.018,32.6368113207547,37.3638749161006,2016-05-26
"50",2021-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.7884615384615,NA,NA,NA,NA,45,"Surface",52,0.052,1,0.009,0.034,0.019,NA,NA,2021-10-21
"109",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.36875,NA,NA,NA,NA,46,"Surface",96,0.096,2,-0.002,0.019,0.004,NA,NA,2017-10-23
"125S",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5396226415094,NA,NA,NA,NA,46,"Surface",106,0.106,2,0.005,0.031,0.018,NA,NA,2016-05-26
"37",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.581,NA,"Run Date Unknown",NA,NA,46,"Surface",200,0.2,NA,0.008,0.073,0.046,NA,NA,NA
"65",2021-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.442105263158,NA,NA,NA,NA,46,"Surface",38,0.038,1,0.004,0.074,0.031,NA,NA,2021-10-21
"5340",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.326,NA,NA,NA,NA,47,"Surface",100,0.1,1,0,0.023,0.009,28.49,-15.1912951912952,2016-05-26
"5340",2017-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.638095238095,NA,NA,NA,NA,47,"Surface",42,0.042,1,0,0.068,0.022,161.630411255411,-37.1312350808355,2017-10-23
"67",2021-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.694444444444,NA,NA,NA,NA,47,"Surface",36,0.036,1,0.003,0.056,0.023,NA,NA,2021-10-21
"98",2014-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.293,NA,"Run Date Unknown",NA,NA,47,"Surface",200,0.2,NA,0.013,0.078,0.052,NA,NA,NA
"20",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.972,NA,"Run Date Unknown",NA,NA,48,"Surface",250,0.25,NA,0.001,0.014,0.006,NA,NA,NA
"5340",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.654,NA,NA,NA,NA,48,"Surface",100,0.1,2,0.001,0.028,0.012,NA,NA,2016-05-26
"5340",2017-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.622727272727,NA,NA,NA,NA,48,"Surface",44,0.044,2,0,0.049,0.016,NA,NA,2017-10-23
"90",2021-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.132,NA,NA,NA,NA,48,"Surface",100,0.1,1,0.005,0.055,0.023,NA,NA,2021-10-21
"109",2021-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4228571428571,NA,NA,NA,NA,49,"Surface",140,0.14,1,0.008,0.024,0.011,NA,NA,2021-10-21
"61",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.060638297872,NA,"Run Date Unknown",NA,NA,49,"Surface",188,0.188,NA,0.018,0.527,0.184,NA,NA,NA
"90",2017-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2611764705882,NA,NA,NA,NA,49,"Surface",85,0.085,1,-0.001,0.023,0.007,31.1364705882353,-13.6476989344819,2017-10-23
"125S",2021-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.853846153846,NA,NA,NA,NA,50,"Surface",26,0.026,1,0.005,0.056,0.023,NA,NA,2021-10-21
"38",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.983,NA,"Run Date Unknown",NA,NA,50,"Surface",200,0.2,NA,0.001,0.068,0.025,NA,NA,NA
"90",2017-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.0117647058824,NA,NA,NA,NA,50,"Surface",85,0.085,2,0.002,0.02,0.002,NA,NA,2017-10-23
"103",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.294444444444,NA,NA,NA,NA,51,"Surface",108,0.108,1,0.007,0.274,0.094,190.198358585859,-107.357483647787,2017-10-23
"4440",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8875,NA,"Run Date Unknown",NA,NA,51,"Surface",160,0.16,NA,0.003,0.065,0.023,NA,NA,NA
"5340",2021-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.840677966102,NA,NA,NA,NA,51,"Surface",59,0.059,1,0.009,0.063,0.028,NA,NA,2021-10-21
"103",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.1022727272727,NA,NA,NA,NA,52,"Surface",88,0.088,2,0,0.065,0.02,NA,NA,2017-10-23
"88",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.594,NA,"Run Date Unknown",NA,NA,52,"Surface",200,0.2,NA,0.033,0.179,0.09,NA,NA,NA
"105",2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8566666666667,NA,"Run Date Unknown",NA,NA,53,"Surface",180,0.18,NA,0.029,0.116,0.052,NA,NA,NA
"120",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.408,NA,NA,NA,NA,53,"Surface",100,0.1,1,0.004,0.04,0.016,44.1138039215686,7.73365146474982,2017-10-23
"25",2021-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.261764705882,NA,NA,NA,NA,53,"Surface",68,0.068,1,0.01,0.071,0.032,106.152882352941,3.56300762662506,2021-10-21
"120",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8196078431373,NA,NA,NA,NA,54,"Surface",102,0.102,2,-0.007,0.033,0.007,NA,NA,2017-10-23
"25",2021-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.044,NA,NA,NA,NA,54,"Surface",50,0.05,2,0.01,0.057,0.028,NA,NA,2021-10-21
"45",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.348,NA,"Run Date Unknown",NA,NA,54,"Surface",200,0.2,NA,0.029,0.193,0.088,NA,NA,NA
"50",2021-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.02,NA,NA,NA,NA,55,"Surface",50,0.05,1,0.004,0.049,0.019,98.1775,-15.9761656183952,2021-10-21
"67",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.426315789474,NA,NA,NA,NA,55,"Surface",38,0.038,1,-0.001,0.088,0.027,207.188157894737,-68.7666308910665,2017-10-23
"97",2014-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.767,NA,"Run Date Unknown",NA,NA,55,"Surface",200,0.2,NA,0.004,0.007,0.005,NA,NA,NA
"13",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.032857142857,NA,"Run Date Unknown",NA,NA,56,"Surface",140,0.14,NA,0.031,0.298,0.175,NA,NA,NA
"50",2021-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.335,NA,NA,NA,NA,56,"Surface",40,0.04,2,0.003,0.034,0.014,NA,NA,2021-10-21
"67",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.95,NA,NA,NA,NA,56,"Surface",40,0.04,2,0.001,0.047,0.016,NA,NA,2017-10-23
"108",2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.022,NA,"Run Date Unknown",NA,NA,57,"Surface",200,0.2,NA,0.008,0.054,0.034,NA,NA,NA
"25",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.28,NA,NA,NA,NA,57,"Surface",60,0.06,1,-0.01,0.062,0.012,141.956666666667,-1.86441871932748,2017-10-23
"10",2014-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.232,NA,"Run Date Unknown",NA,NA,58,"Surface",250,0.25,NA,0.031,0.159,0.061,NA,NA,NA
"25",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.633333333333,NA,NA,NA,NA,58,"Surface",60,0.06,2,-0.01,0.06,0.01,NA,NA,2017-10-23
"1",2021-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.519444444444,NA,NA,NA,NA,59,"Surface",72,0.072,1,0.006,0.085,0.032,NA,NA,2021-10-21
"106",2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.488,NA,"Run Date Unknown",NA,NA,59,"Surface",200,0.2,NA,0.004,0.116,0.043,NA,NA,NA
"65",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.2869565217391,NA,NA,NA,NA,59,"Surface",46,0.046,1,-0.001,0.031,0.007,100.220144927536,29.8007719238372,2017-10-23
"25",2021-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.376470588235,NA,NA,NA,NA,60,"Surface",17,0.017,1,0.003,0.079,0.029,NA,NA,2021-10-21
"56",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.696,NA,"Run Date Unknown",NA,NA,60,"Surface",200,0.2,NA,0.006,0.094,0.074,NA,NA,NA
"65",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.153333333333,NA,NA,NA,NA,60,"Surface",30,0.03,2,-0.001,0.028,0.008,NA,NA,2017-10-23
"110",2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.297,NA,"Run Date Unknown",NA,NA,61,"Surface",200,0.2,NA,0.024,0.157,0.065,NA,NA,NA
"50",2021-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.129411764706,NA,NA,NA,NA,61,"Surface",17,0.017,1,0.016,0.037,0.024,NA,NA,2021-10-21
"67",2017-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9505882352941,NA,NA,NA,NA,61,"Surface",85,0.085,1,-0.001,0.04,0.011,50.1023529411765,-31.3288092610421,2017-10-23
"118",2014-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.06,NA,"Run Date Unknown",NA,NA,62,"Surface",200,0.2,NA,0.026,0.166,0.081,NA,NA,NA
"65",2021-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.218181818182,NA,NA,NA,NA,62,"Surface",11,0.011,1,0.002,0.021,0.008,NA,NA,2021-10-21
"67",2017-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2541176470588,NA,NA,NA,NA,62,"Surface",85,0.085,2,0.001,0.031,0.01,NA,NA,2017-10-23
"103",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1833333333333,NA,NA,NA,NA,63,"Surface",60,0.06,1,0.003,0.034,0.013,61.845,2.1397579971434,2017-10-23
"67",2021-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.7,NA,NA,NA,NA,63,"Surface",12,0.012,1,0.005,0.023,0.011,NA,NA,2021-10-21
"94",2014-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.92,NA,"Run Date Unknown",NA,NA,63,"Surface",200,0.2,NA,0.039,0.263,0.204,NA,NA,NA
"1",2014-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.695,NA,"Run Date Unknown",NA,NA,64,"Surface",200,0.2,NA,0.003,0.07,0.028,NA,NA,NA
"103",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5066666666667,NA,NA,NA,NA,64,"Surface",60,0.06,2,0,0.032,0.011,NA,NA,2017-10-23
"90",2021-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9979797979798,NA,NA,NA,NA,64,"Surface",99,0.099,1,0.004,0.048,0.021,NA,NA,2021-10-21
"125S",2021-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.386666666667,NA,NA,NA,NA,65,"Surface",15,0.015,1,0.003,0.053,0.02,NA,NA,2021-10-21
"87",2014-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.692,NA,"Run Date Unknown",NA,NA,65,"Surface",200,0.2,NA,0.036,0.208,0.092,NA,NA,NA
"5340",2021-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.764705882353,NA,NA,NA,NA,66,"Surface",34,0.034,1,0.008,0.096,0.038,NA,NA,2021-10-21
"75",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.105,NA,"Run Date Unknown",NA,NA,66,"Surface",200,0.2,NA,0.007,0.084,0.037,NA,NA,NA
"79E",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.10125,NA,"Run Date Unknown",NA,NA,67,"Surface",160,0.16,NA,0.005,0.154,0.048,NA,NA,NA
"100",2014-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.341,NA,"Run Date Unknown",NA,NA,68,"Surface",200,0.2,NA,0.028,0.117,0.051,NA,NA,NA
"125S",2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7084210526316,NA,"Run Date Unknown",NA,NA,69,"Surface",190,0.19,NA,0.001,0.062,0.025,NA,NA,NA
"65",2021-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6619047619048,NA,NA,NA,NA,91,"Surface",42,0.042,1,0.01,0.041,0.022,70.8209523809524,-39.0871681772949,2021-10-21
"65",2021-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.98,NA,NA,NA,NA,92,"Surface",40,0.04,2,0.004,0.024,0.012,NA,NA,2021-10-21
"67",2021-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.58,NA,NA,NA,NA,93,"Surface",40,0.04,1,0.001,0.037,0.014,95.1559090909091,-19.8076840400682,2021-10-21
"67",2021-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.7318181818182,NA,NA,NA,NA,94,"Surface",44,0.044,2,0.003,0.036,0.016,NA,NA,2021-10-21
"90",2021-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.75,NA,NA,NA,NA,96,"Surface",80,0.08,1,0.003,0.031,0.013,41.11,1.75139868645096,2021-10-21
"90",2021-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.47,NA,NA,NA,NA,97,"Surface",80,0.08,2,0.002,0.03,0.011,NA,NA,2021-10-21
"5340",2021-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.83,NA,NA,NA,NA,98,"Surface",80,0.08,1,0.008,0.052,0.024,75.189074074074,30.2146933286702,2021-10-21
"5340",2021-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.5481481481481,NA,NA,NA,NA,99,"Surface",81,0.081,2,0.003,0.063,0.024,NA,NA,2021-10-21
